epoch,lr,train_loss,val_loss,train_top1,val_top1,test_top1,train_time_sec
1,0.0002,4.411395131174723,4.285527273559571,4.897778034210205,7.199999809265137,7.659999847412109,14.195745944976807
2,0.0003,4.152369105360243,4.022484856414795,9.35777759552002,10.65999984741211,11.1899995803833,13.055492877960205
3,0.0004,3.930672565756904,3.8130566677093505,13.140000343322754,14.59999942779541,15.069999694824219,13.401588678359985
4,0.0005,3.7476846866183813,3.6496947189331053,16.302223205566406,17.53999900817871,17.59000015258789,13.238190412521362
5,0.0005,3.603154781299167,3.489028716278076,19.1200008392334,21.81999969482422,21.489999771118164,13.146179914474487
6,0.0004998646811918792,3.458061955769857,3.3953004467010497,22.04222297668457,24.479999542236328,23.19999885559082,13.208187580108643
7,0.0004994588727366467,3.3445990965949166,3.272345878982544,24.77777862548828,26.299999237060547,25.969999313354492,13.230957984924316
8,0.0004987830183798903,3.2467728319803872,3.188424895477295,26.86888885498047,27.799999237060547,28.029998779296875,12.98481011390686
9,0.0004978378571584264,3.1779244323730467,3.0746151248931883,28.288888931274414,31.0,30.479999542236328,13.07194972038269
10,0.0004966244225921738,3.103512322192722,3.05077116394043,29.90444564819336,31.599998474121094,31.260000228881836,13.118003368377686
11,0.0004951440415540153,3.0524415116204158,2.974342274093628,31.184444427490234,33.31999969482422,32.32999801635742,13.110375881195068
12,0.0004933983328188814,2.9967742024315727,2.912445133972168,32.31111145019531,33.880001068115234,34.849998474121094,13.188840389251709
13,0.0004913892052936438,2.9295950801001656,2.8621011905670164,34.21111297607422,35.0,35.27000045776367,13.063567876815796
14,0.0004891188559297535,2.891390653016832,2.8229012840270995,35.137779235839844,36.91999816894531,36.97999954223633,13.15071964263916
15,0.00048658976732090706,2.8389123929341635,2.787228971862793,36.657779693603516,38.02000045776367,38.40999984741211,13.569854497909546
16,0.00048380470498836657,2.789264273876614,2.7646469886779785,37.9466667175293,38.57999801635742,39.14999771118164,13.564887285232544
17,0.0004807667143569027,2.7439501251220704,2.7287772575378417,39.02222442626953,39.34000015258789,40.05999755859375,13.781802892684937
18,0.0004774791174246677,2.7058050468444823,2.7102598892211915,40.195556640625,40.52000045776367,40.37999725341797,13.569034337997437
19,0.000473945509130639,2.6586129570007326,2.685952820587158,41.57111358642578,41.39999771118164,41.14999771118164,13.510058164596558
20,0.000470169753423606,2.617390113237169,2.6385550415039063,42.34000015258789,42.20000076293945,42.540000915527344,13.630114316940308
21,0.0004661559790369996,2.5710001034630667,2.5940580474853516,43.62889099121094,43.47999954223633,43.15999984741211,13.54737138748169
22,0.00046190857497418146,2.5339649303860137,2.5699816482543945,45.024444580078125,44.79999923706055,44.5,13.569649696350098
23,0.000457432185709135,2.4919682793511284,2.528874084472656,45.9355583190918,45.119998931884766,45.369998931884766,13.56545639038086
24,0.0004527317061077995,2.4467056658426922,2.5192641872406005,47.05111312866211,45.81999969482422,45.03999710083008,13.536450862884521
25,0.00044781227607560743,2.4161615577697755,2.503294567108154,47.9555549621582,46.03999710083008,45.57999801635742,13.859556198120117
26,0.00044267927493707264,2.3819457395765515,2.4821990684509276,48.915557861328125,46.87999725341797,47.04999923706055,13.630056381225586
27,0.0004373383155535781,2.34088555416531,2.4636798427581788,49.975555419921875,47.439998626708984,47.55999755859375,13.750852584838867
28,0.00043179523818579456,2.293148681725396,2.421364917755127,51.588890075683594,48.18000030517578,49.20000076293945,13.72787356376648
29,0.0004260561041074409,2.268166940773858,2.4459398124694824,52.14666748046875,47.84000015258789,48.34000015258789,13.66866159439087
30,0.000420127188977371,2.2448538730197485,2.423538969039917,52.833335876464844,49.07999801635742,49.27000045776367,13.801307678222656
31,0.00041401497597723174,2.201507688056098,2.3984311656951904,53.98444747924805,49.619998931884766,49.939998626708984,13.649879932403564
32,0.00040772614872220043,2.170387289259169,2.3944992416381834,54.93777847290039,50.21999740600586,49.84000015258789,13.646104097366333
33,0.0004012675839525487,2.134469552400377,2.3771527420043945,56.20000076293945,51.02000045776367,50.46999740600586,13.51500391960144
