epoch,lr,train_loss,val_loss,train_top1,val_top1,test_top1,train_time_sec
1,0.0002,1.9875463642544215,1.9451355142593383,29.13111114501953,31.899999618530273,33.46999740600586,11.430943489074707
2,0.0003,1.836669643550449,1.8091679302215575,36.526668548583984,39.18000030517578,39.5099983215332,10.333470344543457
3,0.0004,1.7319027264489069,1.6665375534057618,42.233333587646484,45.599998474121094,45.62999725341797,10.391291379928589
4,0.0005,1.6363051470862495,1.6208511051177978,47.10444641113281,48.5,48.41999816894531,10.427134037017822
5,0.0005,1.5690761657714845,1.5144085399627685,50.344444274902344,52.52000045776367,53.869998931884766,10.429732322692871
6,0.0004998646811918792,1.50715959209866,1.4261380760192872,53.15999984741211,56.81999969482422,56.61000061035156,10.353686094284058
7,0.0004994588727366467,1.4607299162546794,1.4226467687606812,55.50444412231445,56.87999725341797,56.11000061035156,10.583482265472412
8,0.0004987830183798903,1.4274141884697809,1.3556762342453004,57.26000213623047,60.439998626708984,59.93000030517578,10.872247457504272
9,0.0004978378571584264,1.3874957035488553,1.317288296508789,59.34222412109375,62.439998626708984,60.779998779296875,10.418843507766724
10,0.0004966244225921738,1.372422464434306,1.3303849884033203,59.95777893066406,61.8599967956543,61.34000015258789,10.47829794883728
11,0.0004951440415540153,1.3523510358598496,1.2995893997192383,60.78889083862305,63.13999938964844,63.04999923706055,10.402220487594604
12,0.0004933983328188814,1.3278328474256726,1.327971790122986,61.926666259765625,62.05999755859375,61.55999755859375,10.342095613479614
13,0.0004913892052936438,1.3009302966223824,1.2738028520584106,63.25111389160156,64.26000213623047,63.82999801635742,10.448995351791382
14,0.0004891188559297535,1.2795560028711954,1.2548373731613158,64.18888854980469,65.58000183105469,66.08999633789062,10.388873100280762
15,0.00048658976732090706,1.256484168073866,1.2161625301361083,65.3888931274414,66.83999633789062,66.90999603271484,10.344701766967773
16,0.00048380470498836657,1.2473321244557698,1.2002262245178223,65.72444915771484,67.5,67.56999969482422,10.39544939994812
17,0.0004807667143569027,1.2238465457916259,1.2063234928131104,66.86888885498047,68.0199966430664,68.29000091552734,10.459121227264404
18,0.0004774791174246677,1.2091314019944932,1.181206220626831,67.60444641113281,69.37999725341797,68.93000030517578,10.49044919013977
19,0.000473945509130639,1.1897765069961548,1.1680485414505004,68.55777740478516,69.55999755859375,69.1500015258789,10.384353637695312
20,0.000470169753423606,1.170744074291653,1.1563141271591186,69.37110900878906,69.5,69.37999725341797,10.437868595123291
21,0.0004661559790369996,1.1503148492601183,1.136512684059143,70.38444519042969,70.72000122070312,70.05999755859375,10.460193872451782
22,0.00046190857497418146,1.1474569834815131,1.1145686187744142,70.66889190673828,72.54000091552734,71.58000183105469,10.476335763931274
23,0.000457432185709135,1.128325736893548,1.1128006015777587,71.36000061035156,72.1199951171875,71.97999572753906,10.342114686965942
24,0.0004527317061077995,1.116496703253852,1.119469750213623,71.95333862304688,71.81999969482422,72.1500015258789,10.427175045013428
25,0.00044781227607560743,1.1081946358362833,1.0889110080718993,72.43333435058594,73.68000030517578,73.45999908447266,10.413928985595703
26,0.00044267927493707264,1.0864070428000556,1.090409892654419,73.52000427246094,73.5199966430664,72.87999725341797,10.467411994934082
27,0.0004373383155535781,1.0749958699120417,1.0936144008636475,73.8888931274414,73.22000122070312,72.6500015258789,10.457831144332886
28,0.00043179523818579456,1.0642391566170586,1.0640271112442017,74.16444396972656,74.54000091552734,74.81999969482422,10.382997989654541
29,0.0004260561041074409,1.0558595205095078,1.111802181816101,74.77555847167969,73.29999542236328,72.30999755859375,10.499511241912842
30,0.000420127188977371,1.0467419562021891,1.051258381652832,75.35111236572266,75.25999450683594,75.08999633789062,10.447434902191162
31,0.00041401497597723174,1.0332330980300903,1.0315165121078491,75.77111053466797,76.1199951171875,76.05999755859375,10.330620288848877
32,0.00040772614872220043,1.0162155431853401,1.038981180381775,76.7066650390625,75.75999450683594,75.63999938964844,10.469040393829346
33,0.0004012675839525487,1.0091247948752509,1.0443771379470825,77.13999938964844,75.9000015258789,76.23999786376953,10.352349758148193
34,0.00039464634401402854,1.0046948816511365,1.01701829662323,77.17333221435547,77.0999984741211,77.0199966430664,10.463509559631348
35,0.00038786966913530077,0.989944473414951,1.0385701852798461,77.81777954101562,76.27999877929688,76.37999725341797,10.395341157913208
36,0.00038094496951085076,0.9823303502612644,1.020236527633667,78.24222564697266,77.15999603271484,77.0999984741211,10.428548097610474
37,0.0003738798171980508,0.9720956537034776,1.0063599489212036,78.71333312988281,77.27999877929688,77.68000030517578,10.653472900390625
38,0.00036668193783722525,0.9654011123657227,1.0148139953613282,78.95111083984375,77.47999572753906,77.23999786376953,10.380111932754517
39,0.000359359202203777,0.9529543636216058,1.020227935218811,79.5999984741211,77.33999633789062,77.22999572753906,10.483492374420166
40,0.00035191961760161,0.9454192722532484,1.0465661954879761,79.9022216796875,76.47999572753906,76.3499984741211,10.569566011428833
41,0.0003443713191072596,0.9386157377560933,1.016345571899414,80.3133316040039,77.43999481201172,77.12999725341797,10.422093152999878
42,0.0003367225606743067,0.9311683810763889,1.006718501663208,80.59333801269531,77.5,77.31999969482422,10.50475811958313
43,0.0003289817061077995,0.9199458637449477,1.0007349349975585,81.0888900756836,77.86000061035156,77.94999694824219,10.47701621055603
44,0.00032115721991855654,0.9102317649205526,0.9734427890777588,81.57555389404297,79.45999908447266,78.98999786376953,10.479797124862671
45,0.0003132576580673478,0.9077645444869995,0.992806626701355,81.51777648925781,78.69999694824219,78.56999969482422,10.459673643112183
46,0.0003052916586090774,0.8937426924811469,0.9965251370429993,82.22000122070312,78.55999755859375,78.44999694824219,10.462905645370483
47,0.00029726793224719723,0.8876722057766384,0.9795840587615967,82.52889251708984,79.29999542236328,79.25,10.536289930343628
48,0.0002891952528086809,0.8793699570126003,0.9690369440078735,82.97111511230469,80.27999877929688,79.75,10.462968111038208
49,0.00028108244764997264,0.8753171432918972,0.9930403783798217,83.2066650390625,78.63999938964844,79.41999816894531,10.397983312606812
50,0.0002729383880044023,0.8628441485934787,0.9642660898208618,83.58000183105469,79.43999481201172,80.00999450683594,10.421870708465576
51,0.0002647719792816225,0.8582098768658109,0.9653055072784423,83.72222137451172,80.0,79.91999816894531,10.363856554031372
52,0.00025659215132967377,0.8460490199300978,0.9871252489089966,84.34667205810547,78.83999633789062,78.5999984741211,10.365211248397827
53,0.0002484078486703263,0.8397328670077854,0.9704710659027099,84.77777862548828,79.81999969482422,79.80999755859375,10.43736982345581
54,0.00024022802071837747,0.8304237627877129,0.9669951759338379,85.1933364868164,79.75999450683594,79.93999481201172,10.486842155456543
55,0.00023206161199559777,0.8231833936267429,0.9551117021560669,85.46888732910156,81.13999938964844,80.63999938964844,10.382271528244019
56,0.00022391755235002744,0.8155614945093791,0.9531035009384156,85.78889465332031,80.58000183105469,80.44999694824219,10.579438209533691
57,0.0002158047471913191,0.810145397705502,0.9727187633514405,86.08222198486328,80.58000183105469,80.30999755859375,10.352032899856567
58,0.00020773206775280288,0.8022725003560384,0.9701000256538391,86.48222351074219,80.45999908447266,79.48999786376953,10.451940536499023
59,0.00019970834139092269,0.7980402757644653,0.9500450164794921,86.7822265625,80.79999542236328,80.94999694824219,10.357287168502808
60,0.00019174234193265223,0.7885008679919773,0.9669756223678588,87.00222778320312,80.27999877929688,80.33000183105469,10.397140502929688
61,0.00018384278008144354,0.784627588780721,0.9563687270164489,87.15778350830078,81.13999938964844,80.91999816894531,10.385135650634766
62,0.00017601829389220054,0.773827496571011,0.9673356449127197,87.75555419921875,80.81999969482422,80.3499984741211,10.291351556777954
63,0.00016827743932569333,0.7713318909962972,0.9537789026260376,87.90666961669922,81.0999984741211,80.75999450683594,10.424905061721802
64,0.00016062868089274034,0.7596201187557644,0.9531050244331359,88.42666625976562,80.95999908447266,81.00999450683594,10.367315769195557
65,0.00015308038239839013,0.7570941048516168,0.9656872810363769,88.53111267089844,81.0,81.0,10.318631649017334
66,0.00014564079779622304,0.744856524764167,0.9477287069320679,89.14222717285156,81.93999481201172,81.33000183105469,10.333091974258423
67,0.0001383180621627748,0.7414878768285116,0.973841293334961,89.22888946533203,80.95999908447266,81.23999786376953,10.433509349822998
68,0.0001311201828019493,0.7316029113133748,0.9619177676200866,89.67778015136719,81.0,81.1500015258789,10.399458885192871
69,0.00012405503048914932,0.7300669580459594,0.9692889881134034,89.66889190673828,80.68000030517578,81.54999542236328,10.494271039962769
70,0.0001171303308646994,0.7253152420467801,0.9849387859344483,90.05555725097656,80.5199966430664,80.86000061035156,10.435215711593628
71,0.00011035365598597147,0.7161822182655334,0.9646506429672241,90.34889221191406,81.69999694824219,81.52999877929688,10.420304775238037
72,0.00010373241604745131,0.7156684538311429,0.9657698661804199,90.38666534423828,81.47999572753906,81.2699966430664,10.309733629226685
73,9.727385127779958e-05,0.7072272094302707,0.9574235248565673,90.81333923339844,81.58000183105469,81.19999694824219,10.431334018707275
74,9.098502402276826e-05,0.7027950436274211,0.9463121601104736,90.95111083984375,82.15999603271484,81.98999786376953,10.415460348129272
75,8.487281102262914e-05,0.6977298705418905,0.9565803108215332,91.2044448852539,81.93999481201172,81.66999816894531,10.364286661148071
76,7.894389589255908e-05,0.6935340906143188,0.973276583480835,91.42222595214844,81.5199966430664,81.00999450683594,10.532763242721558
77,7.32047618142055e-05,0.6883081711239285,0.9677295402526855,91.75555419921875,81.22000122070312,81.4000015258789,10.446274518966675
78,6.7661684446422e-05,0.6832956074926588,0.9738349027633667,91.87555694580078,81.5999984741211,81.43000030517578,10.37535810470581
79,6.232072506292745e-05,0.6779190937678019,0.9638929798126221,92.28889465332031,81.5199966430664,81.63999938964844,10.438982963562012
80,5.718772392439261e-05,0.6771940583123102,0.9585847786903381,92.1822280883789,82.08000183105469,81.75999450683594,10.434120655059814
81,5.226829389220053e-05,0.6704054966608683,0.9700161834716797,92.50444793701172,81.68000030517578,81.8499984741211,10.37177562713623
82,4.756781429086504e-05,0.6713276010195415,0.9641932918548584,92.45999908447266,82.05999755859375,81.7699966430664,10.489901065826416
83,4.309142502581845e-05,0.6655762865172492,0.9631523025512695,92.68888854980469,81.77999877929688,82.36000061035156,10.245779514312744
84,3.8844020963000456e-05,0.6636904520670573,0.9733231204986572,92.83111572265625,81.68000030517578,82.02999877929688,10.498047351837158
85,3.4830246576393984e-05,0.6627501919640435,0.9637727319717407,92.83333587646484,82.1199951171875,82.06999969482422,10.382024765014648
86,3.1054490869361046e-05,0.6530153764512804,0.9722486024856567,93.26889038085938,81.75999450683594,81.83000183105469,10.52489686012268
87,2.752088257533228e-05,0.657078871621026,0.9709819063186645,93.12444305419922,81.63999938964844,82.1500015258789,10.437703132629395
88,2.4233285643097276e-05,0.6534124142964681,0.9716778911590577,93.24666595458984,81.6199951171875,82.0199966430664,10.623189926147461
89,2.119529501163347e-05,0.6509932653639051,0.9808250679016113,93.46666717529297,81.5,81.87999725341797,10.465917110443115
90,1.8410232679092927e-05,0.6498973207155864,0.9729459844589233,93.44667053222656,81.69999694824219,82.1500015258789,10.431421518325806
