epoch,lr,train_loss,val_loss,train_top1,val_top1,test_top1,train_time_sec
1,0.0002,4.247822184541491,3.9331517097473143,7.310439570602155,12.460000038146973,11.989999771118164,12.107831716537476
2,0.0003,3.9913302393595376,3.6435169216156007,12.04503064803273,17.69999885559082,17.869998931884766,10.647668361663818
3,0.0004,3.7826351341247557,3.4493752223968506,16.353809708111243,21.920000076293945,21.420000076293945,11.011572360992432
4,0.0005,3.6260975641886395,3.310721467971802,19.611255117129986,25.35999870300293,25.309999465942383,10.993157863616943
5,0.0005,3.4765631509568955,3.1852859409332277,22.55943392005327,29.01999855041504,27.889999389648438,10.77719497680664
6,0.0004998646811918792,3.4207441041734485,3.126416106033325,24.598363657154778,29.119998931884766,28.849998474121094,9.51995849609375
7,0.0004994588727366467,3.4140516969468857,3.0793410625457764,25.351568557023956,29.69999885559082,30.420000076293945,9.788839340209961
8,0.0004987830183798903,3.3100412519666884,2.963222922897339,27.596543935323258,32.84000015258789,33.93000030517578,10.920282125473022
9,0.0004978378571584264,3.250700487094455,2.9034005462646486,29.33218649591263,34.91999816894531,34.93000030517578,11.017099380493164
10,0.0004966244225921738,3.1348956293741863,2.793858458328247,31.75822406959004,38.18000030517578,38.290000915527344,10.049582958221436
11,0.0004951440415540153,3.15874510629442,2.7507014266967773,31.948231383150386,38.71999740600586,39.040000915527344,10.983018398284912
12,0.0004933983328188814,3.1124424173990883,2.7495310325622557,33.063092201168395,39.119998931884766,39.21999740600586,10.73927903175354
13,0.0004913892052936438,2.9975212628682453,2.74348493270874,35.74270261982997,38.79999923706055,39.099998474121094,10.964041233062744
14,0.0004891188559297535,2.976099735005697,2.614786066818237,36.20953382007046,42.2599983215332,43.11000061035156,10.458574056625366
15,0.00048658976732090706,3.030428232108222,2.5987367149353027,35.86961741351802,42.79999923706055,43.39999771118164,10.58577299118042
16,0.00048380470498836657,2.8760320838928224,2.6139932968139648,39.063022736292076,42.279998779296875,43.52000045776367,10.693076133728027
17,0.0004807667143569027,2.8473466182284883,2.511152285385132,40.06424801445635,45.86000061035156,45.849998474121094,10.936185121536255
18,0.0004774791174246677,2.86849856622484,2.518442517852783,40.14662306631286,45.119998931884766,46.59000015258789,10.760903120040894
19,0.000473945509130639,2.801859154976739,2.4576632877349853,41.68058103818859,47.55999755859375,47.56999969482422,10.808774948120117
20,0.000470169753423606,2.7709938185797798,2.471445289230347,42.358390217976556,46.939998626708984,47.0,10.635042667388916
21,0.0004661559790369996,2.827407942199707,2.425565071487427,41.32760922230169,48.439998626708984,47.78999710083008,10.661139249801636
22,0.00046190857497418146,2.7126859671698678,2.4139008941650393,44.26928556722955,48.959999084472656,48.73999786376953,10.621554374694824
