epoch,lr,train_loss,val_loss,train_top1,val_top1,test_top1,train_time_sec
1,0.0004,4.592372625139024,4.036899634552002,7.293333333333333,13.699999809265137,13.949999809265137,23.81120777130127
2,0.0006,3.8746916464063856,3.6607175453186036,15.63888888888889,19.03999900817871,18.799999237060547,19.742650508880615
3,0.0008,3.5852300685458713,3.5142315265655517,20.017777777777777,21.389999389648438,21.459999084472656,21.198140621185303
4,0.001,3.3898204516940647,3.4131510429382326,22.94333333333333,23.01999855041504,23.90999984741211,20.288897275924683
5,0.001,3.238355401611328,3.340348394012451,25.82777777777778,24.760000228881836,25.149999618530273,19.597389698028564
6,0.0009998153062246457,3.0162985365549724,3.1410862449645998,29.583333333333332,28.78999900817871,28.94999885559082,20.928922414779663
7,0.000999261362724,2.847242755974664,3.0212508613586424,32.63,30.729999542236328,31.349998474121094,20.89869999885559
8,0.0009983385828714621,2.683529929775662,2.8916551719665526,35.75111111111111,33.31999969482422,33.86000061035156,19.874549865722656
9,0.0009970476552799408,2.5329050672743056,2.854288422012329,38.443333333333335,34.46999740600586,34.72999954223633,18.789778232574463
10,0.0009953895432879838,2.401757623163859,2.8129833450317383,41.294444444444444,34.66999816894531,35.61000061035156,21.41198468208313
11,0.000993365484240899,2.265915454779731,2.861242707824707,43.757777777777775,35.630001068115234,36.27000045776367,20.387137174606323
12,0.0009909769885674015,2.141439149008857,2.605590406036377,46.21,39.97999954223633,39.599998474121094,19.73502278327942
13,0.0009882258386524746,2.0145061211480035,2.63813274269104,48.81111111111111,40.07999801635742,39.45000076293945,20.535768270492554
14,0.0009851140875072873,1.8885562524795532,2.5841497303009033,51.477777777777774,41.43000030517578,41.38999938964844,20.58406925201416
15,0.0009816440572371606,1.7658382679833307,2.674115544509888,54.17333333333333,40.66999816894531,40.0,20.715399265289307
16,0.0009778183373087257,1.6406261816448635,2.6697065017700194,56.736666666666665,41.459999084472656,40.849998474121094,20.58704710006714
17,0.0009736397826175667,1.5162038785298666,2.7137378467559814,59.52777777777778,41.55999755859375,40.529998779296875,21.3569438457489
18,0.00096911151135779,1.3807443837271796,2.692843321228027,62.623333333333335,43.16999816894531,42.14999771118164,21.299952268600464
19,0.0009642369026951123,1.2559145422193738,2.808659552001953,65.47777777777777,42.22999954223633,42.46999740600586,20.86814284324646
20,0.0009590195942451992,1.1371637267430623,2.85363625831604,68.31333333333333,41.90999984741211,41.48999786376953,18.6570246219635
21,0.000953463479359141,1.0095782550175985,2.985730310821533,71.30888888888889,42.07999801635742,41.87999725341797,19.317506313323975
22,0.0009475727042180874,0.8903804520712958,3.0684351894378663,74.50222222222222,41.59000015258789,41.529998779296875,19.45620107650757
23,0.0009413516647392125,0.7837747022840712,3.136774049758911,77.32,41.97999954223633,41.21999740600586,19.30348515510559
24,0.0009348050032953162,0.6962645466380649,3.203236285018921,79.52222222222223,42.529998779296875,41.86000061035156,18.795438051223755
25,0.0009279376052505118,0.6023878386391534,3.3411071769714353,82.09777777777778,41.81999969482422,41.55999755859375,20.117764711380005
26,0.0009207545953145843,0.543600878185696,3.476879850769043,83.65222222222222,41.91999816894531,40.23999786376953,20.45661687850952
27,0.0009132613337187394,0.48603419659932456,3.544965215301514,85.42666666666666,40.939998626708984,41.32999801635742,20.595829725265503
28,0.000905463412215599,0.42296757723490397,3.6179225509643556,87.17777777777778,42.369998931884766,41.599998474121094,20.61414122581482
29,0.0008973666499064248,0.3835976828787062,3.7283290004730225,88.27222222222223,41.29999923706055,40.91999816894531,19.276045560836792
30,0.0008889770888986879,0.34804935914145574,3.7571562728881838,89.42333333333333,41.12999725341797,40.81999969482422,20.207706212997437
31,0.0008803009897972205,0.3130650177346336,3.89388662109375,90.39777777777778,41.779998779296875,40.93000030517578,21.041290044784546
32,0.0008713448270323197,0.28794960814581977,3.960485838699341,91.17555555555556,41.96999740600586,40.93000030517578,21.365922212600708
33,0.0008621152840282831,0.2685868797514174,3.9702467376708985,91.63333333333334,42.369998931884766,41.39999771118164,20.981462955474854
34,0.0008526192482159884,0.24702643049028183,4.022792079162597,92.39,41.46999740600586,41.47999954223633,20.70346689224243
35,0.0008428638058932339,0.2307791252348158,4.101938486480713,92.88222222222223,41.849998474121094,41.45000076293945,20.264758586883545
36,0.0008328562369366773,0.20981798153453404,4.112065430450439,93.47888888888889,42.15999984741211,41.029998779296875,18.153897523880005
37,0.0008226040093693197,0.19987269687652587,4.225021137237549,93.77777777777777,42.09000015258789,41.06999969482422,18.740988969802856
38,0.0008121147737875863,0.18505338357289633,4.353443544769287,94.27666666666667,41.37999725341797,40.65999984741211,18.843156099319458
